Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,mean,std_dev
-0.5024251407342256,-0.4081528028729957,1.222834969829243,-1.433214904727082,-0.627657423920811,-0.9316316705893004,0.4828330496792433,0.2721680913413756,-0.7510617062996991,1.4559045239065398,0.5630863671412888,0.663403013968845,0.8439729782584461,-2.0451464503751757,-1.0018533233685898,-0.08796867076955187,1.1297834975944872
-0.5024251407342256,-0.4081528028729957,0.1239653253408413,-0.269541801527429,-0.5962360615558734,-1.433214904727082,-0.9316316705893004,0.4828330496792433,0.2721680913413756,-0.7510617062996991,1.4559045239065398,0.5630863671412888,0.663403013968845,0.8439729782584461,-2.0451464503751757,0.0895917941152228,0.9052221039220608
-0.5024251407342256,-0.3407519172674287,1.7973708753231787,-1.6739748571132171,-0.549104018008467,-0.269541801527429,-1.433214904727082,-0.9316316705893004,0.4828330496792433,0.2721680913413756,-0.7510617062996991,1.4559045239065398,0.5630863671412888,0.663403013968845,0.8439729782584461,-0.1622029894219435,1.0155411118672
-0.452429107106576,-0.3407519172674287,-0.1493575811562738,-0.099003501920583,-0.5176826556435293,-1.6739748571132171,-0.269541801527429,-1.433214904727082,-0.9316316705893004,0.4828330496792433,0.2721680913413756,-0.7510617062996991,1.4559045239065398,0.5630863671412888,0.663403013968845,-0.23844364101088633,0.9744603225415864
-0.452429107106576,-0.4081528028729957,1.5184699503261223,-1.5435632162373938,-0.4862612932785917,-0.099003501920583,-1.6739748571132171,-0.269541801527429,-1.433214904727082,-0.9316316705893004,0.4828330496792433,0.2721680913413756,-0.7510617062996991,1.4559045239065398,0.5630863671412888,-0.4491085993487546,1.0090284538894447
-0.452429107106576,-0.4081528028729957,-0.556552931651976,0.42264306158271,-0.4077078873662477,-1.5435632162373938,-0.099003501920583,-1.6739748571132171,-0.269541801527429,-1.433214904727082,-0.9316316705893004,0.4828330496792433,0.2721680913413756,-0.7510617062996991,1.4559045239065398,-0.5524347455811376,0.8291467381482021
-0.5024251407342256,-0.4081528028729957,0.8602637673330699,-0.991821658685834,-0.3762865250013101,0.42264306158271,-1.5435632162373938,-0.099003501920583,-1.6739748571132171,-0.269541801527429,-1.433214904727082,-0.9316316705893004,0.4828330496792433,0.2721680913413756,-0.7510617062996991,-0.5765107408197511,0.8389921516552737
-0.452429107106576,-0.3407519172674287,-1.1143547816460884,0.8239096488929353,-0.3448651626363725,-0.991821658685834,0.42264306158271,-1.5435632162373938,-0.099003501920583,-1.6739748571132171,-0.269541801527429,-1.433214904727082,-0.9316316705893004,0.4828330496792433,0.2721680913413756,-0.521336585064595,0.9156448916221731
-0.5024251407342256,-0.4081528028729957,1.445955709826888,-1.4532782340925934,-0.2977331190889661,0.8239096488929353,-0.991821658685834,0.42264306158271,-1.5435632162373938,-0.099003501920583,-1.6739748571132171,-0.269541801527429,-1.433214904727082,-0.9316316705893004,0.4828330496792433,-0.7149477134417788,0.8838649972026659
-0.5024251407342256,-0.4081528028729957,-0.6681133016507984,0.8339413135756903,-0.2663117567240285,-1.4532782340925934,0.8239096488929353,-0.991821658685834,0.42264306158271,-1.5435632162373938,-0.099003501920583,-1.6739748571132171,-0.269541801527429,-1.433214904727082,-0.9316316705893004,-0.5383904150252797,1.0039553157392185
-0.5524211743618752,-0.4755536884785243,0.7040792493347183,-0.7510617062996991,-0.2348903943590909,0.8339413135756903,-1.4532782340925934,0.8239096488929353,-0.991821658685834,0.42264306158271,-1.5435632162373938,-0.099003501920583,-1.6739748571132171,-0.269541801527429,-1.433214904727082,-0.47017509518254136,0.9585475932170082
-0.6024172079894964,-0.61035545968962,0.112809288340959,-0.530365083279075,-0.2034690319941533,-0.7510617062996991,0.8339413135756903,-1.4532782340925934,0.8239096488929353,-0.991821658685834,0.42264306158271,-1.5435632162373938,-0.099003501920583,-1.6739748571132171,-0.269541801527429,-0.496257423357706,0.9560269425464758
-0.6024172079894964,-0.5429545740840913,-0.4840386911527413,0.8640363076239577,-0.1563369884467469,-0.530365083279075,-0.7510617062996991,0.8339413135756903,-1.4532782340925934,0.8239096488929353,-0.991821658685834,0.42264306158271,-1.5435632162373938,-0.099003501920583,-1.6739748571132171,-0.2424563068839885,0.9454639218345057
-0.5524211743618752,-0.5429545740840913,0.2355256953396638,-0.3297317896239622,-0.1092049448993405,0.8640363076239577,-0.530365083279075,-0.7510617062996991,0.8339413135756903,-1.4532782340925934,0.8239096488929353,-0.991821658685834,0.42264306158271,-1.5435632162373938,-0.099003501920583,-0.26552913565432645,0.9443888673973901
-0.6024172079894964,-0.61035545968962,-0.556552931651976,-0.0789401725550715,-0.0620729013519341,-0.3297317896239622,0.8640363076239577,-0.530365083279075,-0.7510617062996991,0.8339413135756903,-1.4532782340925934,0.8239096488929353,-0.991821658685834,0.42264306158271,-1.5435632162373938,-0.11906683128609419,0.8309141725825739
-0.5524211743618752,-0.5429545740840913,-0.8912340416484434,1.074701265961826,-0.0306515389869965,-0.0789401725550715,-0.3297317896239622,0.8640363076239577,-0.530365083279075,-0.7510617062996991,0.8339413135756903,-1.4532782340925934,0.8239096488929353,-0.991821658685834,0.42264306158271,-0.05386101084818258,0.900794706638559
-0.6024172079894964,-0.61035545968962,-1.052996578146736,1.255271230251427,0.0479018669253474,1.074701265961826,-0.0789401725550715,-0.3297317896239622,0.8640363076239577,-0.530365083279075,-0.7510617062996991,0.8339413135756903,-1.4532782340925934,0.8239096488929353,-0.991821658685834,0.17084827804554353,0.9208688128438303
-0.6024172079894964,-0.61035545968962,-0.9860603561474424,0.5430230377757772,0.079323229290285,1.255271230251427,1.074701265961826,-0.0789401725550715,-0.3297317896239622,0.8640363076239577,-0.530365083279075,-0.7510617062996991,0.8339413135756903,-1.4532782340925934,0.8239096488929353,0.14275961693382772,0.9028430097981438
-0.6024172079894964,-0.61035545968962,-0.9525922451477956,1.0847329306445812,0.1107445916552226,0.5430230377757772,1.255271230251427,1.074701265961826,-0.0789401725550715,-0.3297317896239622,0.8640363076239577,-0.530365083279075,-0.7510617062996991,0.8339413135756903,-1.4532782340925934,0.39656073340754516,0.7477340835761711
-0.6024172079894964,-0.61035545968962,-0.9525922451477956,0.9141946310377358,0.1421659540201603,1.0847329306445812,0.5430230377757772,1.255271230251427,1.074701265961826,-0.0789401725550715,-0.3297317896239622,0.8640363076239577,-0.530365083279075,-0.7510617062996991,0.8339413135756903,0.40458606515374973,0.7533595392377549
-0.6024172079894964,-0.5429545740840913,-0.9302801711480312,0.8540046429412019,0.1892979975675666,0.9141946310377358,1.0847329306445812,0.5430230377757772,1.255271230251427,1.074701265961826,-0.0789401725550715,-0.3297317896239622,0.8640363076239577,-0.530365083279075,-0.7510617062996991,0.5650927000778398,0.642632333634553
-0.6024172079894964,-0.61035545968962,-0.3724783211539187,0.7536879961136456,0.2678514034799107,0.8540046429412019,0.9141946310377358,1.0847329306445812,0.5430230377757772,1.255271230251427,1.074701265961826,-0.0789401725550715,-0.3297317896239622,0.8640363076239577,-0.530365083279075,0.6934980080171119,0.5150456339645081
-0.6024172079894964,-0.61035545968962,-0.2776520066549197,0.9141946310377358,0.3149834470273171,0.7536879961136456,0.8540046429412019,0.9141946310377358,1.0847329306445812,0.5430230377757772,1.255271230251427,1.074701265961826,-0.0789401725550715,-0.3297317896239622,0.8640363076239577,0.6985138403584897,0.517130990028667
-0.652413241617146,-0.677756345295187,1.6969665423242386,-1.4231832400443265,0.3464048093922547,0.9141946310377358,0.7536879961136456,0.8540046429412019,0.9141946310377358,1.0847329306445812,0.5430230377757772,1.255271230251427,1.074701265961826,-0.0789401725550715,-0.3297317896239622,0.5891686953164532,0.7980229713765171
-0.6024172079894964,-0.61035545968962,-0.6736913201507395,0.6333080199205777,0.3935368529396611,-1.4231832400443265,0.9141946310377358,0.7536879961136456,0.8540046429412019,0.9141946310377358,1.0847329306445812,0.5430230377757772,1.255271230251427,1.074701265961826,-0.0789401725550715,0.6603935145640182,0.762773815133578
-0.6024172079894964,-0.5429545740840913,-0.6346451906511517,1.3957145358100058,0.4249582153045987,0.6333080199205777,-1.4231832400443265,0.9141946310377358,0.7536879961136456,0.8540046429412019,0.9141946310377358,1.0847329306445812,0.5430230377757772,1.255271230251427,1.074701265961826,0.6924948415488362,0.7884694158062736
-0.5524211743618752,-0.5429545740840913,-0.7071594311503863,0.4126113968999543,0.5035116212169427,1.3957145358100058,0.6333080199205777,-1.4231832400443265,0.9141946310377358,0.7536879961136456,0.8540046429412019,0.9141946310377358,1.0847329306445812,0.5430230377757772,1.255271230251427,0.6082288582136889,0.7663598006441431
-0.5524211743618752,-0.61035545968962,7.375389375264303,-3.54989615278852,0.5506436647643491,0.4126113968999543,1.3957145358100058,0.6333080199205777,-1.4231832400443265,0.9141946310377358,0.7536879961136456,0.8540046429412019,0.9141946310377358,1.0847329306445812,0.5430230377757772,0.19893693915725913,1.5237497299040563
-0.5524211743618752,-0.61035545968962,-0.8689219676486789,1.496031182637562,0.5820650271292868,-3.54989615278852,0.4126113968999543,1.3957145358100058,0.6333080199205777,-1.4231832400443265,0.9141946310377358,0.7536879961136456,0.8540046429412019,0.9141946310377358,1.0847329306445812,0.24006676435655727,1.5555356871926664
-0.6024172079894964,-0.677756345295187,-0.2330278586553906,0.382516402851687,0.6134863894942243,1.496031182637562,-3.54989615278852,0.4126113968999543,1.3957145358100058,0.6333080199205777,-1.4231832400443265,0.9141946310377358,0.7536879961136456,0.8540046429412019,0.9141946310377358,0.18689894153795236,1.5389316933873394
-0.652413241617146,-0.677756345295187,0.1462773993406058,-0.4902384245480525,0.6920397954065683,0.382516402851687,1.496031182637562,-3.54989615278852,0.4126113968999543,1.3957145358100058,0.6333080199205777,-1.4231832400443265,0.9141946310377358,0.7536879961136456,0.8540046429412019,0.05247463478902694,1.5328833711329803
-0.652413241617146,-0.677756345295187,0.8491077303331875,-0.991821658685834,0.723461157771506,-0.4902384245480525,0.382516402851687,1.496031182637562,-3.54989615278852,0.4126113968999543,1.3957145358100058,0.6333080199205777,-1.4231832400443265,0.9141946310377358,0.7536879961136456,-0.12207633069092103,1.5435081628992455
-0.6024172079894964,-0.61035545968962,-0.1493575811562738,0.0715347976862629,0.7548825201364435,-0.991821658685834,-0.4902384245480525,0.382516402851687,1.496031182637562,-3.54989615278852,0.4126113968999543,1.3957145358100058,0.6333080199205777,-1.4231832400443265,0.9141946310377358,-0.20634231402606834,1.503121834489233
-0.6024172079894964,-0.61035545968962,-0.3445882286542132,0.2420730972931082,0.7863038825013812,0.0715347976862629,-0.991821658685834,-0.4902384245480525,0.382516402851687,1.496031182637562,-3.54989615278852,0.4126113968999543,1.3957145358100058,0.6333080199205777,-1.4231832400443265,-0.039816680292324866,1.4444316036588318
-0.6024172079894964,-0.61035545968962,-0.1437795626563326,0.0314081389552398,0.8177252448663187,0.2420730972931082,0.0715347976862629,-0.991821658685834,-0.4902384245480525,0.382516402851687,1.496031182637562,-3.54989615278852,0.4126113968999543,1.3957145358100058,0.6333080199205777,-0.10000666838885866,1.4256846965193544
-0.6024172079894964,-0.677756345295187,0.6817671753349538,-1.052011646782368,0.8491466072312563,0.0314081389552398,0.2420730972931082,0.0715347976862629,-0.991821658685834,-0.4902384245480525,0.382516402851687,1.496031182637562,-3.54989615278852,0.4126113968999543,1.3957145358100058,-0.344779286648096,1.3483812062661762
-0.6024172079894964,-0.61035545968962,-0.8968120601483845,1.445872859223784,0.8962786507786628,-1.052011646782368,0.0314081389552398,0.2420730972931082,0.0715347976862629,-0.991821658685834,-0.4902384245480525,0.382516402851687,1.496031182637562,-3.54989615278852,0.4126113968999543,-0.24145314041571303,1.4487242829370903
-0.6024172079894964,-0.61035545968962,-0.8131417826492676,1.265302894934183,0.9277000131436004,1.445872859223784,-1.052011646782368,0.0314081389552398,0.2420730972931082,0.0715347976862629,-0.991821658685834,-0.4902384245480525,0.382516402851687,1.496031182637562,-3.54989615278852,0.24006676435655727,0.9366087069119933
-0.6024172079894964,-0.677756345295187,0.2968838988390162,-0.1792568193826278,0.959121375508538,1.265302894934183,1.445872859223784,-1.052011646782368,0.0314081389552398,0.2420730972931082,0.0715347976862629,-0.991821658685834,-0.4902384245480525,0.382516402851687,1.496031182637562,0.07253796415453825,0.8308529411053609
-0.6024172079894964,-0.677756345295187,1.618874283325063,-1.71410151584424,1.0062534190559445,-0.1792568193826278,1.265302894934183,1.445872859223784,-1.052011646782368,0.0314081389552398,0.2420730972931082,0.0715347976862629,-0.991821658685834,-0.4902384245480525,0.382516402851687,-0.13712382771505444,0.9927102529620812
-0.5524211743618752,-0.677756345295187,1.5240479688260635,-1.4131515753615709,1.037674781420882,-1.71410151584424,-0.1792568193826278,1.265302894934183,1.445872859223784,-1.052011646782368,0.0314081389552398,0.2420730972931082,0.0715347976862629,-0.991821658685834,-0.4902384245480525,-0.22941514279640626,1.0691451851776628
-0.5024251407342256,-0.61035545968962,-0.0879993776569214,-0.1391301606516054,1.0848068249682885,-1.4131515753615709,-1.71410151584424,-0.1792568193826278,1.265302894934183,1.445872859223784,-1.052011646782368,0.0314081389552398,0.2420730972931082,0.0715347976862629,-0.991821658685834,-0.14414599299298342,1.0350427928000236
-0.5024251407342256,-0.61035545968962,-0.8075637641493265,0.5129280437275106,1.116228187333226,-0.1391301606516054,-1.4131515753615709,-1.71410151584424,-0.1792568193826278,1.265302894934183,1.445872859223784,-1.052011646782368,0.0314081389552398,0.2420730972931082,0.0715347976862629,-0.10000666838885866,1.054491321962317
-0.5524211743618752,-0.7451572309007539,0.782171508333894,-1.1322649642444131,1.1476495496981636,0.5129280437275106,-0.1391301606516054,-1.4131515753615709,-1.71410151584424,-0.1792568193826278,1.265302894934183,1.445872859223784,-1.052011646782368,0.0314081389552398,0.2420730972931082,-0.23744047454261077,1.0937816989884745
-0.6024172079894964,-0.7451572309007539,-0.4059464321535655,0.4126113968999543,1.19478159324557,-1.1322649642444131,0.5129280437275106,-0.1391301606516054,-1.4131515753615709,-1.71410151584424,-0.1792568193826278,1.265302894934183,1.445872859223784,-1.052011646782368,0.0314081389552398,-0.1993201487481393,1.1107045767629025
-0.6024172079894964,-0.7451572309007539,-0.0656873036571569,-0.7610933709824549,1.273334999157914,0.4126113968999543,-1.1322649642444131,0.5129280437275106,-0.1391301606516054,-1.4131515753615709,-1.71410151584424,-0.1792568193826278,1.265302894934183,1.445872859223784,-1.052011646782368,-0.17022832116814804,1.0894965672098669
-0.5524211743618752,-0.677756345295187,-0.7183154681502685,2.5794509683751707,1.3047563615228517,-0.7610933709824549,0.4126113968999543,-1.1322649642444131,0.5129280437275106,-0.1391301606516054,-1.4131515753615709,-1.71410151584424,-0.1792568193826278,1.265302894934183,1.445872859223784,-0.056870510253009335,1.3124818799504026
-0.5524211743618752,-0.677756345295187,2.14878604081947,-1.7441965098925063,1.3361777238877892,2.5794509683751707,-0.7610933709824549,0.4126113968999543,-1.1322649642444131,0.5129280437275106,-0.1391301606516054,-1.4131515753615709,-1.71410151584424,-0.1792568193826278,1.265302894934183,-0.35782045073567825,1.3206352013622165
-0.5524211743618752,-0.61035545968962,-0.4840386911527413,0.5530547024585329,1.3833097674351955,-1.7441965098925063,2.5794509683751707,-0.7610933709824549,0.4126113968999543,-1.1322649642444131,0.5129280437275106,-0.1391301606516054,-1.4131515753615709,-1.71410151584424,-0.1792568193826278,-0.28458929855156223,1.3515783601838611
-0.5524211743618752,-0.61035545968962,-0.9470142266478546,0.4427063909482209,1.4147311298001333,0.5530547024585329,-1.7441965098925063,2.5794509683751707,-0.7610933709824549,0.4126113968999543,-1.1322649642444131,0.5129280437275106,-0.1391301606516054,-1.4131515753615709,-1.71410151584424,-0.0689085078723161,1.2675938877938673
-0.5024251407342256,-0.61035545968962,0.2968838988390162,-0.5002700892308083,1.4461524921650708,0.4427063909482209,0.5530547024585329,-1.7441965098925063,2.5794509683751707,-0.7610933709824549,0.4126113968999543,-1.1322649642444131,0.5129280437275106,-0.1391301606516054,-1.4131515753615709,0.022379640740760154,1.1905599293310358
-0.5524211743618752,-0.677756345295187,0.3470860653384863,-0.7711250356652106,1.4775738545300083,-0.5002700892308083,0.4427063909482209,0.5530547024585329,-1.7441965098925063,2.5794509683751707,-0.7610933709824549,0.4126113968999543,-1.1322649642444131,0.5129280437275106,-0.1391301606516054,-0.04081984676060037,1.2165762071981847
-0.6024172079894964,-0.7451572309007539,-0.8912340416484434,0.6734346786516008,1.508995216894946,-0.7711250356652106,-0.5002700892308083,0.4427063909482209,0.5530547024585329,-1.7441965098925063,2.5794509683751707,-0.7610933709824549,0.4126113968999543,-1.1322649642444131,0.5129280437275106,-0.02476918326819134,1.2257181828604629
-0.6024172079894964,-0.7451572309007539,-0.4338365246532711,0.793814654844668,1.5404165792598836,0.6734346786516008,-0.7711250356652106,-0.5002700892308083,0.4427063909482209,0.5530547024585329,-1.7441965098925063,2.5794509683751707,-0.7610933709824549,0.4126113968999543,-1.1322649642444131,0.16783877864071678,1.1829351395474454
-0.6024172079894964,-0.7451572309007539,-0.4673046356529179,0.1317247857827961,1.5718379416248212,0.793814654844668,0.6734346786516008,-0.7711250356652106,-0.5002700892308083,0.4427063909482209,0.5530547024585329,-1.7441965098925063,2.5794509683751707,-0.7610933709824549,0.4126113968999543,0.13975011752900096,1.1798079295840855
-0.6024172079894964,-0.7451572309007539,-0.785251690149562,1.1549545834238708,-1.6959837443286896,0.1317247857827961,0.793814654844668,0.6734346786516008,-0.7711250356652106,-0.5002700892308083,0.4427063909482209,0.5530547024585329,-1.7441965098925063,2.5794509683751707,-0.7610933709824549,0.33135491296963354,1.1728179690531837
-0.6024172079894964,-0.7451572309007539,-0.7629396161497976,-0.2093518134308951,-1.6645623819637518,1.1549545834238708,0.1317247857827961,0.793814654844668,0.6734346786516008,-0.7711250356652106,-0.5002700892308083,0.4427063909482209,0.5530547024585329,-1.7441965098925063,2.5794509683751707,0.05247463478902694,0.8717927691366304
-0.6024172079894964,-0.8125581165062826,-0.5230848206523292,0.9944479484997806,-1.6331410195988143,-0.2093518134308951,1.1549545834238708,0.1317247857827961,0.793814654844668,0.6734346786516008,-0.7711250356652106,-0.5002700892308083,0.4427063909482209,0.5530547024585329,-1.7441965098925063,0.3263390806282556,0.6454518542621402
-0.5524211743618752,-0.7451572309007539,-0.4951947281526235,0.7536879961136456,-1.5545876136864702,0.9944479484997806,-0.2093518134308951,1.1549545834238708,0.1317247857827961,0.793814654844668,0.6734346786516008,-0.7711250356652106,-0.5002700892308083,0.4427063909482209,0.5530547024585329,0.3464024099937669,0.6563090918213491
-0.5524211743618752,-0.7451572309007539,-0.4784606726528002,0.081566462369018,-1.5231662513215327,0.7536879961136456,0.9944479484997806,-0.2093518134308951,1.1549545834238708,0.1317247857827961,0.793814654844668,0.6734346786516008,-0.7711250356652106,-0.5002700892308083,0.4427063909482209,0.3102884171358466,0.6603446939685262
-0.5024251407342256,-0.677756345295187,-0.3892123766537421,0.011344809589729,-1.491744888956595,0.081566462369018,0.7536879961136456,0.9944479484997806,-0.2093518134308951,1.1549545834238708,0.1317247857827961,0.793814654844668,0.6734346786516008,-0.7711250356652106,-0.5002700892308083,0.36144990701790036,0.6083386521640822
-0.5524211743618752,-0.7451572309007539,-0.651379246150975,0.7637196607964014,-1.4603235265916574,0.011344809589729,0.081566462369018,0.7536879961136456,0.9944479484997806,-0.2093518134308951,1.1549545834238708,0.1317247857827961,0.793814654844668,0.6734346786516008,-0.7711250356652106,0.5149343766640616,0.468354491958227
-0.5024251407342256,-0.677756345295187,1.479423820826535,-1.32286659321677,-1.42890216422672,0.7637196607964014,0.011344809589729,0.081566462369018,0.7536879961136456,0.9944479484997806,-0.2093518134308951,1.1549545834238708,0.1317247857827961,0.793814654844668,0.6734346786516008,0.31530424947722446,0.7399753414506831
-0.5024251407342256,-0.677756345295187,-0.5732869871517993,0.3925480675344427,-1.3817701206793134,-1.32286659321677,0.7637196607964014,0.011344809589729,0.081566462369018,0.7536879961136456,0.9944479484997806,-0.2093518134308951,1.1549545834238708,0.1317247857827961,0.793814654844668,0.2751775907462019,0.7218005622953905
-0.5024251407342256,-0.677756345295187,0.0291390108418422,-0.8212833590789884,-1.3032167147669695,0.3925480675344427,-1.32286659321677,0.7637196607964014,0.011344809589729,0.081566462369018,0.7536879961136456,0.9944479484997806,-0.2093518134308951,1.1549545834238708,0.1317247857827961,0.1798767762600235,0.8013731216128614
-0.5024251407342256,-0.677756345295187,-0.6681133016507984,0.5229597084102664,-1.2717953524020318,-0.8212833590789884,0.3925480675344427,-1.32286659321677,0.7637196607964014,0.011344809589729,0.081566462369018,0.7536879961136456,0.9944479484997806,-0.2093518134308951,1.1549545834238708,0.11667728875866305,0.7383748924719657
-0.5524211743618752,-0.7451572309007539,-0.2888080436548019,-0.0488451785068049,-1.2246633088546257,0.5229597084102664,-0.8212833590789884,0.3925480675344427,-1.32286659321677,0.7637196607964014,0.011344809589729,0.081566462369018,0.7536879961136456,0.9944479484997806,-0.2093518134308951,0.1327279522510721,0.7322191391931285
-0.5524211743618752,-0.7451572309007539,1.1949448773295372,-1.4231832400443265,-1.177531265307219,-0.0488451785068049,0.5229597084102664,-0.8212833590789884,0.3925480675344427,-1.32286659321677,0.7637196607964014,0.011344809589729,0.081566462369018,0.7536879961136456,0.9944479484997806,-0.10903516660333863,0.8109739028682071
-0.5524211743618752,-0.7451572309007539,1.624452301825004,-1.5134682221891271,-1.1461099029422814,-1.4231832400443265,-0.0488451785068049,0.5229597084102664,-0.8212833590789884,0.3925480675344427,-1.32286659321677,0.7637196607964014,0.011344809589729,0.081566462369018,0.7536879961136456,-0.3357507884336159,0.8585031715798774
-0.5524211743618752,-0.7451572309007539,1.049916396331068,-1.2927715991685031,-1.114688540577344,-1.5134682221891271,-1.4231832400443265,-0.0488451785068049,0.5229597084102664,-0.8212833590789884,0.3925480675344427,-1.32286659321677,0.7637196607964014,0.011344809589729,0.081566462369018,-0.47318459458736806,0.8935636453199625
-0.452429107106576,-0.677756345295187,-0.4951947281526235,0.3022630853896422,-1.0675564970299374,-1.2927715991685031,-1.5134682221891271,-1.4231832400443265,-0.0488451785068049,0.5229597084102664,-0.8212833590789884,0.3925480675344427,-1.32286659321677,0.7637196607964014,0.011344809589729,-0.44409276700737677,0.9155563524550749
-0.5024251407342256,-0.7451572309007539,0.46422445383725,-0.811251694396233,-1.0361351346649998,0.3022630853896422,-1.2927715991685031,-1.5134682221891271,-1.4231832400443265,-0.0488451785068049,0.5229597084102664,-0.8212833590789884,0.3925480675344427,-1.32286659321677,0.7637196607964014,-0.6015899025266401,0.8145982139083399
-0.5024251407342256,-0.677756345295187,-1.0474185596467949,1.2251762362031606,-1.0047137723000623,-0.811251694396233,0.3022630853896422,-1.2927715991685031,-1.5134682221891271,-1.4231832400443265,-0.0488451785068049,0.5229597084102664,-0.8212833590789884,0.3925480675344427,-1.32286659321677,-0.3467856195846471,0.9510061622621337
-0.5024251407342256,-0.677756345295187,0.202057584340017,-0.4701750951825417,-0.9575817287526558,1.2251762362031606,-0.811251694396233,0.3022630853896422,-1.2927715991685031,-1.5134682221891271,-1.4231832400443265,-0.0488451785068049,0.5229597084102664,-0.8212833590789884,0.3925480675344427,-0.43305793585634555,0.9149314499018396
-0.5524211743618752,-0.7451572309007539,1.178210821829714,-1.0118849880513456,-0.9104496852052494,-0.4701750951825417,1.2251762362031606,-0.811251694396233,0.3022630853896422,-1.2927715991685031,-1.5134682221891271,-1.4231832400443265,-0.0488451785068049,0.5229597084102664,-0.8212833590789884,-0.4521180987535812,0.9258380528649587
