Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
-0.37500000000001554,-0.4782608695652249,0.5185185185185185,-0.5735294117647064,0.8623853211009175
-0.406250000000005,-0.5217391304347998,-0.656084656084656,0.48529411764705915,0.8807339449541285
-0.406250000000005,-0.5217391304347998,-0.2222222222222222,0.573529411764706,0.8990825688073395
-0.406250000000005,-0.5217391304347998,-0.25396825396825395,0.08823529411764679,0.9174311926605505
-0.406250000000005,-0.5217391304347998,-0.5555555555555556,0.8382352941176473,-0.9908256880733946
-0.406250000000005,-0.5217391304347998,-0.5343915343915344,-0.16176470588235323,-0.9724770642201835
-0.406250000000005,-0.56521739130435,-0.30687830687830686,0.7205882352941178,-0.9541284403669725
-0.37500000000001554,-0.5217391304347998,-0.2804232804232804,0.5441176470588237,-0.908256880733945
-0.37500000000001554,-0.5217391304347998,-0.26455026455026454,0.051470588235293824,-0.8899082568807339
-0.3437500000000083,-0.4782608695652249,-0.17989417989417988,0.0,-0.8715596330275229
-0.37500000000001554,-0.5217391304347998,-0.42857142857142855,0.5514705882352944,-0.8532110091743119
-0.3437500000000083,-0.4782608695652249,1.5925925925925926,-0.9779411764705886,-0.8348623853211009
-0.3437500000000083,-0.4782608695652249,-0.3544973544973545,0.27941176470588225,-0.8073394495412844
-0.3437500000000083,-0.4782608695652249,0.21693121693121692,-0.6102941176470591,-0.7614678899082569
-0.3437500000000083,-0.4782608695652249,-0.4444444444444444,0.3750000000000003,-0.7431192660550459
-0.37500000000001554,-0.5217391304347998,-0.08465608465608465,-0.04411764705882365,-0.7155963302752294
-0.37500000000001554,-0.5217391304347998,1.3227513227513228,-1.0514705882352946,-0.6880733944954128
-0.37500000000001554,-0.5217391304347998,1.7301587301587302,-1.11764705882353,-0.6697247706422018
-0.37500000000001554,-0.5217391304347998,1.1851851851851851,-0.9558823529411768,-0.6513761467889908
-0.3125000000000011,-0.4782608695652249,-0.2804232804232804,0.21323529411764705,-0.6238532110091743
-0.3437500000000083,-0.5217391304347998,0.6296296296296297,-0.6029411764705886,-0.6055045871559633
-0.3437500000000083,-0.4782608695652249,-0.8042328042328042,0.8897058823529417,-0.5871559633027523
-0.3437500000000083,-0.4782608695652249,0.38095238095238093,-0.3529411764705887,-0.5596330275229358
-0.37500000000001554,-0.5217391304347998,1.306878306878307,-0.7500000000000006,-0.5321100917431193
-0.37500000000001554,-0.56521739130435,0.13756613756613756,-0.5441176470588237,-0.5045871559633027
-0.406250000000005,-0.56521739130435,0.10582010582010581,0.3161764705882352,-0.48623853211009177
-0.406250000000005,-0.5217391304347998,1.8465608465608465,-1.1102941176470593,-0.46788990825688076
-0.406250000000005,-0.56521739130435,2.582010582010582,-1.4264705882352948,-0.44954128440366975
-0.406250000000005,-0.56521739130435,0.2751322751322751,0.036764705882352956,-0.43119266055045874
-0.406250000000005,-0.56521739130435,-0.328042328042328,0.029411764705882262,-0.41284403669724773
-0.406250000000005,-0.6086956521739249,-0.2804232804232804,0.2426470588235293,-0.3853211009174312
-0.406250000000005,-0.6086956521739249,0.4656084656084656,-0.6617647058823533,-0.3669724770642202
-0.406250000000005,-0.6086956521739249,-0.30687830687830686,0.6176470588235295,-0.3486238532110092
-0.406250000000005,-0.56521739130435,-0.031746031746031744,0.4926470588235293,-0.3302752293577982
-0.37500000000001554,-0.56521739130435,0.6243386243386243,-0.5441176470588237,-0.30275229357798167
-0.37500000000001554,-0.6086956521739249,0.36507936507936506,-0.4411764705882355,-0.25688073394495414
-0.406250000000005,-0.652173913043475,1.9523809523809523,-1.2941176470588243,-0.23853211009174313
-0.4375000000000122,-0.652173913043475,-0.021164021164021163,0.25,-0.22018348623853212
-0.406250000000005,-0.6086956521739249,-0.026455026455026454,-0.04411764705882365,-0.1743119266055046
-0.406250000000005,-0.652173913043475,-0.08994708994708994,0.13235294117647042,-0.14678899082568808
-0.406250000000005,-0.652173913043475,0.9365079365079365,-0.7867647058823535,-0.11926605504587157
-0.406250000000005,-0.652173913043475,-0.38095238095238093,0.4117647058823532,-0.10091743119266056
-0.37500000000001554,-0.6086956521739249,0.32275132275132273,-0.4411764705882355,-0.08256880733944955
-0.406250000000005,-0.652173913043475,0.5079365079365079,-0.5220588235294121,-0.06422018348623854
-0.406250000000005,-0.652173913043475,1.0793650793650793,-0.882352941176471,-0.045871559633027525
-0.4375000000000122,-0.6956521739130499,-0.19047619047619047,0.04411764705882365,-0.01834862385321101
-0.37500000000001554,-0.6086956521739249,-0.37037037037037035,0.3382352941176473,0.0
-0.37500000000001554,-0.6086956521739249,0.291005291005291,0.08088235294117661,0.01834862385321101
-0.3437500000000083,-0.56521739130435,-1.0211640211640212,0.7794117647058828,0.03669724770642202
-0.37500000000001554,-0.6086956521739249,0.2275132275132275,0.2426470588235293,0.05504587155963303
-0.37500000000001554,-0.6086956521739249,1.1851851851851851,-0.7867647058823535,0.07339449541284404
-0.37500000000001554,-0.652173913043475,0.30158730158730157,-0.5808823529411766,0.09174311926605505
-0.3437500000000083,-0.652173913043475,-0.9206349206349206,1.5000000000000004,0.11009174311926606
-0.37500000000001554,-0.652173913043475,-0.47619047619047616,0.47058823529411775,0.12844036697247707
-0.3437500000000083,-0.652173913043475,0.4444444444444444,-0.11029411764705888,0.14678899082568808
-0.37500000000001554,-0.6956521739130499,0.2962962962962963,-0.4264705882352946,0.1651376146788991
-0.406250000000005,-0.7391304347826249,-0.15873015873015872,0.07352941176470591,0.1834862385321101
-0.406250000000005,-0.7391304347826249,1.2380952380952381,-0.9117647058823535,0.2018348623853211
-0.4375000000000122,-0.7391304347826249,-0.328042328042328,0.22794117647058842,0.22018348623853212
-0.4375000000000122,-0.7391304347826249,-0.3862433862433862,0.6985294117647062,0.24770642201834864
-0.406250000000005,-0.7391304347826249,-0.708994708994709,0.9485294117647062,0.27522935779816515
-0.406250000000005,-0.6956521739130499,1.1005291005291005,-0.8529411764705886,0.29357798165137616
-0.4375000000000122,-0.6956521739130499,-0.43915343915343913,0.4117647058823532,0.3211009174311927
-0.4375000000000122,-0.652173913043475,-1.08994708994709,1.1176470588235297,0.3669724770642202
-0.406250000000005,-0.652173913043475,-0.2857142857142857,0.6838235294117648,0.3853211009174312
-0.406250000000005,-0.652173913043475,-1.2433862433862435,1.1544117647058825,0.43119266055045874
-0.406250000000005,-0.652173913043475,0.042328042328042326,-0.29411764705882365,0.44954128440366975
-0.4375000000000122,-0.6956521739130499,0.21693121693121692,-0.3602941176470589,0.46788990825688076
-0.46875000000000167,-0.7391304347826249,1.4550264550264551,-0.8750000000000006,0.48623853211009177
-0.46875000000000167,-0.7391304347826249,-0.5079365079365079,0.7647058823529413,0.5137614678899083
-0.46875000000000167,-0.7391304347826249,-0.5925925925925926,0.1691176470588234,0.5596330275229358
-0.5000000000000089,-0.7391304347826249,0.05291005291005291,-0.4779411764705884,0.5871559633027523
-0.5000000000000089,-0.7391304347826249,0.5767195767195767,-0.29411764705882365,0.6055045871559633
-0.5312500000000161,-0.7391304347826249,0.06349206349206349,0.0,0.6513761467889908
-0.5625000000000056,-0.782608695652175,-0.656084656084656,0.5808823529411766,0.6697247706422018
-0.5312500000000161,-0.782608695652175,-0.15873015873015872,-0.014705882352941391,0.6972477064220184
-0.5312500000000161,-0.782608695652175,-0.42857142857142855,0.19117647058823548,0.7155963302752294
-0.5312500000000161,-0.8260869565217499,-0.21164021164021163,-0.18382352941176477,0.7339449541284404
-0.5312500000000161,-0.8260869565217499,0.42857142857142855,0.06617647058823521,0.7614678899082569
-0.5312500000000161,-0.8260869565217499,1.835978835978836,-0.9632352941176475,0.7889908256880734
-0.5312500000000161,-0.8260869565217499,0.13227513227513227,-0.286764705882353,0.8073394495412844
-0.5312500000000161,-0.8260869565217499,2.560846560846561,-1.49264705882353,0.8256880733944955
-0.5312500000000161,-0.8695652173913001,-0.042328042328042326,0.4338235294117648,0.8715596330275229
-0.5312500000000161,-0.8260869565217499,-0.13227513227513227,0.25,0.8990825688073395
-0.5312500000000161,-0.8260869565217499,-0.021164021164021163,-0.007352941176470696,0.944954128440367
-0.5312500000000161,-0.8260869565217499,-0.1693121693121693,0.5073529411764707,0.9724770642201835
-0.5312500000000161,-0.8260869565217499,-1.1693121693121693,1.514705882352942,0.9908256880733946
-0.5625000000000056,-0.8695652173913001,-0.48148148148148145,0.8970588235294118,1.0091743119266054
-0.5625000000000056,-0.8695652173913001,0.43915343915343913,-0.3382352941176473,-0.9908256880733946
-0.5312500000000161,-0.8260869565217499,-0.18518518518518517,0.2720588235294116,-0.9724770642201835
-0.5000000000000089,-0.782608695652175,-0.3333333333333333,0.2573529411764707,-0.944954128440367
-0.5000000000000089,-0.7391304347826249,1.216931216931217,-1.0367647058823535,-0.9174311926605505
-0.5312500000000161,-0.8260869565217499,0.5767195767195767,-0.5514705882352944,-0.8990825688073395
-0.5312500000000161,-0.782608695652175,-0.23809523809523808,0.20588235294117635,-0.8532110091743119
-0.5312500000000161,-0.782608695652175,-0.37037037037037035,1.632352941176471,-0.8073394495412844
-0.5312500000000161,-0.782608695652175,-0.9788359788359788,1.3970588235294124,-0.7889908256880734
-0.5312500000000161,-0.8260869565217499,0.5661375661375662,-0.3750000000000003,-0.7706422018348624
-0.5937500000000128,-0.8695652173913001,-0.21693121693121692,0.7867647058823529,-0.7431192660550459
-0.6250000000000022,-0.913043478260875,2.2275132275132274,-1.4191176470588243,-0.7247706422018348
-0.5937500000000128,-0.913043478260875,0.4656084656084656,-0.47058823529411775,-0.6972477064220184
-0.5937500000000128,-0.8695652173913001,-1.0423280423280423,1.3382352941176474,-0.6697247706422018
-0.5937500000000128,-0.8695652173913001,-0.6402116402116402,0.25,-0.6513761467889908
-0.5937500000000128,-0.8695652173913001,0.6084656084656085,-0.39705882352941185,-0.6330275229357798
-0.5937500000000128,-0.8260869565217499,2.566137566137566,-1.3750000000000009,-0.6146788990825688
-0.5937500000000128,-0.8260869565217499,-0.3544973544973545,0.7426470588235299,-0.5963302752293578
-0.5937500000000128,-0.782608695652175,-1.052910052910053,0.7132352941176471,-0.5779816513761468
-0.5937500000000128,-0.782608695652175,-0.14814814814814814,0.7205882352941178,-0.5596330275229358
-0.5937500000000128,-0.782608695652175,1.6984126984126984,-1.1691176470588243,-0.5412844036697247
-0.6250000000000022,-0.8260869565217499,-0.8518518518518519,0.5882352941176473,-0.4954128440366973
-0.6250000000000022,-0.8260869565217499,-0.09523809523809523,0.04411764705882365,-0.46788990825688076
-0.5937500000000128,-0.8260869565217499,0.8677248677248677,-0.6985294117647062,-0.44954128440366975
-0.5937500000000128,-0.8260869565217499,-0.30158730158730157,-0.13970588235294112,-0.43119266055045874
-0.6250000000000022,-0.782608695652175,-1.0687830687830688,1.1691176470588238,-0.41284403669724773
-0.5937500000000128,-0.7391304347826249,-0.656084656084656,0.22058823529411775,-0.3944954128440367
-0.5625000000000056,-0.6956521739130499,0.544973544973545,-0.4779411764705884,-0.3761467889908257
-0.5625000000000056,-0.7391304347826249,0.19047619047619047,0.2426470588235293,-0.3577981651376147
-0.5937500000000128,-0.7391304347826249,-0.13756613756613756,0.7205882352941178,-0.3302752293577982
-0.5937500000000128,-0.7391304347826249,0.8624338624338624,-0.4044117647058825,-0.3119266055045872
-0.5937500000000128,-0.7391304347826249,-0.5555555555555556,0.8602941176470589,-0.29357798165137616
-0.5937500000000128,-0.7391304347826249,0.9259259259259259,-0.4044117647058825,-0.24770642201834864
-0.5937500000000128,-0.6956521739130499,6.216931216931217,-2.161764705882354,-0.2018348623853211
-0.5625000000000056,-0.6956521739130499,-0.26455026455026454,0.20588235294117635,-0.1743119266055046
-0.5625000000000056,-0.652173913043475,-0.37566137566137564,0.6911764705882355,-0.1559633027522936
-0.5312500000000161,-0.652173913043475,0.12698412698412698,0.058823529411764525,-0.11009174311926606
-0.5312500000000161,-0.6086956521739249,0.4497354497354497,-0.3750000000000003,-0.08256880733944955
-0.5312500000000161,-0.652173913043475,-0.37037037037037035,0.5147058823529413,-0.06422018348623854
-0.5312500000000161,-0.652173913043475,0.5608465608465608,-0.3750000000000003,-0.045871559633027525
-0.5625000000000056,-0.6956521739130499,0.38095238095238093,0.08088235294117661,-0.027522935779816515
-0.5312500000000161,-0.6956521739130499,0.7037037037037037,-0.3235294117647059,-0.009174311926605505
-0.5312500000000161,-0.6956521739130499,-0.06878306878306878,-0.16176470588235323,0.01834862385321101
-0.5312500000000161,-0.6956521739130499,1.2592592592592593,-0.5367647058823535,0.03669724770642202
-0.5000000000000089,-0.652173913043475,-0.8412698412698413,0.9485294117647062,0.05504587155963303
-0.5000000000000089,-0.6086956521739249,0.5608465608465608,-0.3529411764705887,0.08256880733944955
-0.5312500000000161,-0.6086956521739249,-0.43386243386243384,1.514705882352942,0.10091743119266056
-0.5312500000000161,-0.652173913043475,0.4656084656084656,-0.25,0.12844036697247707
-0.5312500000000161,-0.652173913043475,-0.13756613756613756,0.286764705882353,0.14678899082568808
-0.5312500000000161,-0.6086956521739249,0.10582010582010581,-0.29411764705882365,0.1651376146788991
-0.5000000000000089,-0.6086956521739249,0.38095238095238093,-0.45588235294117685,0.1834862385321101
-0.5312500000000161,-0.6086956521739249,-0.8412698412698413,0.9411764705882355,0.2018348623853211
-0.5312500000000161,-0.6086956521739249,-0.6190476190476191,0.35294117647058815,0.24770642201834864
-0.5625000000000056,-0.652173913043475,0.455026455026455,-0.22058823529411775,0.26605504587155965
-0.5625000000000056,-0.652173913043475,0.23809523809523808,0.01470588235294087,0.29357798165137616
-0.5625000000000056,-0.652173913043475,-0.021164021164021163,-0.13235294117647095,0.3119266055045872
-0.5625000000000056,-0.6956521739130499,0.8518518518518519,-0.6250000000000002,0.3302752293577982
-0.5625000000000056,-0.652173913043475,-0.2962962962962963,-0.14705882352941183,0.3486238532110092
-0.5625000000000056,-0.6956521739130499,-0.36507936507936506,0.4485294117647062,0.3669724770642202
-0.5625000000000056,-0.6956521739130499,-0.4603174603174603,0.9264705882352946,0.3944954128440367
-0.5312500000000161,-0.6956521739130499,1.7142857142857142,-1.1617647058823535,0.41284403669724773
-0.5312500000000161,-0.652173913043475,-1.052910052910053,0.3602941176470589,0.45871559633027525
-0.5312500000000161,-0.652173913043475,0.3492063492063492,-0.41911764705882393,0.47706422018348627
-0.5625000000000056,-0.652173913043475,0.42857142857142855,-0.7941176470588239,0.4954128440366973
-0.5625000000000056,-0.6956521739130499,-0.746031746031746,1.0073529411764708,0.5137614678899083
-0.5625000000000056,-0.7391304347826249,-0.9206349206349206,0.6691176470588239,0.5321100917431193
-0.5625000000000056,-0.6956521739130499,0.19047619047619047,-0.29411764705882365,0.5504587155963303
-0.5625000000000056,-0.6956521739130499,0.6666666666666666,-0.22058823529411775,0.5688073394495413
-0.5625000000000056,-0.6956521739130499,0.18518518518518517,-0.5808823529411766,0.5963302752293578
-0.5625000000000056,-0.652173913043475,0.3544973544973545,-0.3897058823529417,0.6146788990825688
-0.5625000000000056,-0.7391304347826249,-0.5026455026455027,0.22058823529411775,0.6330275229357798
-0.5937500000000128,-0.7391304347826249,-0.41798941798941797,0.5514705882352944,0.6513761467889908
-0.5937500000000128,-0.7391304347826249,0.047619047619047616,-0.38235294117647095,0.6697247706422018
-0.5937500000000128,-0.7391304347826249,-0.13227513227513227,0.20588235294117635,0.6880733944954128
-0.6250000000000022,-0.782608695652175,0.9365079365079365,-0.47058823529411775,0.7064220183486238
-0.6250000000000022,-0.782608695652175,-0.042328042328042326,-0.10294117647058817,0.7339449541284404
-0.6562500000000094,-0.8695652173913001,0.25925925925925924,-0.2573529411764707,0.7522935779816514
-0.6875000000000167,-0.8695652173913001,-0.582010582010582,0.75,0.7798165137614679
-0.6562500000000094,-0.8260869565217499,0.5714285714285714,-0.6985294117647062,0.7981651376146789
-0.6562500000000094,-0.8695652173913001,-0.8677248677248677,0.845588235294118,0.8165137614678899
-0.6562500000000094,-0.8695652173913001,1.4497354497354498,-1.1617647058823535,0.8440366972477065
-0.6562500000000094,-0.8260869565217499,-0.8201058201058201,1.3750000000000002,0.8623853211009175
-0.6562500000000094,-0.8260869565217499,-0.32275132275132273,0.29411764705882365,0.8807339449541285
-0.6562500000000094,-0.8260869565217499,-0.5714285714285714,0.6617647058823533,0.8990825688073395
-0.6875000000000167,-0.8695652173913001,0.656084656084656,-0.6397058823529417,0.926605504587156
-0.6875000000000167,-0.8695652173913001,0.43386243386243384,-0.48529411764705915,0.9541284403669725
-0.6562500000000094,-0.8260869565217499,-0.17989417989417988,0.39705882352941185,0.9724770642201835
-0.6562500000000094,-0.782608695652175,-0.746031746031746,1.2279411764705885,0.9908256880733946
-0.6562500000000094,-0.782608695652175,-0.5185185185185185,1.1838235294117654,1.0091743119266054
-0.6562500000000094,-0.782608695652175,0.8412698412698413,-0.5441176470588237,-0.9908256880733946
-0.6562500000000094,-0.8260869565217499,-0.19576719576719576,0.18382352941176477,-0.9724770642201835
-0.6562500000000094,-0.8260869565217499,0.6190476190476191,-0.3161764705882357,-0.944954128440367
-0.6562500000000094,-0.8260869565217499,-0.7724867724867724,0.595588235294118,-0.926605504587156
-0.6562500000000094,-0.8260869565217499,0.0582010582010582,-0.16176470588235323,-0.908256880733945
-0.6562500000000094,-0.8260869565217499,-0.07407407407407407,0.022058823529411565,-0.8899082568807339
-0.6250000000000022,-0.782608695652175,-0.91005291005291,1.6838235294117654,-0.8715596330275229
-0.6562500000000094,-0.913043478260875,0.5925925925925926,-0.7794117647058828,-0.8532110091743119
-0.6250000000000022,-0.8260869565217499,-0.1111111111111111,-0.16176470588235323,-0.8348623853211009
-0.6250000000000022,-0.8260869565217499,-0.43915343915343913,1.7500000000000004,-0.8165137614678899
-0.5937500000000128,-0.782608695652175,0.10052910052910052,0.6617647058823533,-0.7889908256880734
-0.6250000000000022,-0.8260869565217499,0.798941798941799,-0.5882352941176473,-0.7614678899082569
-0.6250000000000022,-0.8260869565217499,1.2328042328042328,-0.9779411764705886,-0.7431192660550459
-0.6562500000000094,-0.8695652173913001,0.4444444444444444,-0.5735294117647064,-0.7155963302752294
-0.6250000000000022,-0.8260869565217499,-0.5978835978835979,0.5441176470588237,-0.6880733944954128
-0.6562500000000094,-0.8695652173913001,-0.25925925925925924,-0.22058823529411775,-0.6697247706422018
-0.6562500000000094,-0.8695652173913001,-0.3333333333333333,0.2647058823529414,-0.6513761467889908
-0.6875000000000167,-0.913043478260875,2.386243386243386,-1.3970588235294124,-0.6055045871559633
-0.6875000000000167,-0.913043478260875,1.5714285714285714,-1.1250000000000004,-0.5871559633027523
-0.6562500000000094,-0.913043478260875,0.1111111111111111,-0.22794117647058842,-0.5412844036697247
-0.6562500000000094,-0.913043478260875,0.08994708994708994,-0.036764705882352956,-0.5229357798165137
-0.6250000000000022,-0.8695652173913001,-0.2698412698412698,0.051470588235293824,-0.47706422018348627
-0.6250000000000022,-0.8695652173913001,-0.10052910052910052,0.022058823529411565,-0.44954128440366975
-0.6250000000000022,-0.913043478260875,-0.4074074074074074,0.4338235294117648,-0.43119266055045874
-0.6250000000000022,-0.913043478260875,0.7883597883597884,-0.8529411764705886,-0.41284403669724773
-0.6562500000000094,-0.913043478260875,-0.5396825396825397,1.0735294117647065,-0.3944954128440367
-0.6562500000000094,-0.9565217391304498,1.306878306878307,-0.9926470588235299,-0.3761467889908257
-0.6562500000000094,-0.913043478260875,-0.12698412698412698,0.7794117647058828,-0.3486238532110092
-0.6562500000000094,-0.913043478260875,0.6190476190476191,-0.7867647058823535,-0.30275229357798167
-0.6562500000000094,-0.8695652173913001,1.6719576719576719,-1.227941176470589,-0.27522935779816515
-0.6250000000000022,-0.8695652173913001,-0.24867724867724866,0.2647058823529414,-0.25688073394495414
-0.6250000000000022,-0.913043478260875,0.6507936507936508,-0.2647058823529414,-0.22935779816513763
-0.6250000000000022,-0.8695652173913001,-0.5978835978835979,0.7132352941176471,-0.21100917431192662
-0.5937500000000128,-0.8260869565217499,-0.17989417989417988,0.21323529411764705,-0.1834862385321101
-0.5937500000000128,-0.782608695652175,2.8994708994708995,-1.5367647058823537,-0.1651376146788991
-0.5937500000000128,-0.782608695652175,0.3439153439153439,-0.3014705882352943,-0.14678899082568808
-0.5937500000000128,-0.782608695652175,0.455026455026455,-0.5073529411764707,-0.12844036697247707
-0.5937500000000128,-0.782608695652175,1.597883597883598,-0.6250000000000002,-0.11009174311926606
-0.5937500000000128,-0.7391304347826249,-0.6243386243386243,0.15441176470588253,-0.09174311926605505
-0.6250000000000022,-0.7391304347826249,-0.3544973544973545,0.48529411764705915,-0.045871559633027525
-0.6250000000000022,-0.7391304347826249,-0.3439153439153439,0.4044117647058825,-0.027522935779816515
