2024-10-10 19:52:09,997 - INFO - Starting Zookeeper...
2024-10-10 19:52:09,997 - ERROR - Failed to start Zookeeper: [WinError 2] The system cannot find the file specified
2024-10-10 19:59:48,165 - INFO - Starting Zookeeper...
2024-10-10 19:59:53,198 - INFO - Zookeeper started.
2024-10-10 19:59:53,198 - INFO - Starting Kafka broker...
2024-10-10 19:59:58,222 - INFO - Kafka broker started.
2024-10-10 19:59:58,222 - INFO - Creating Kafka topic 'sensor-data'...
2024-10-10 20:00:29,172 - INFO - Starting Zookeeper...
2024-10-10 20:00:34,179 - INFO - Zookeeper started.
2024-10-10 20:00:34,189 - INFO - Starting Kafka broker...
2024-10-10 20:00:39,198 - INFO - Kafka broker started.
2024-10-10 20:00:39,198 - INFO - Creating Kafka topic 'sensor-data'...
2024-10-10 20:03:24,854 - INFO - Starting Zookeeper...
2024-10-10 20:03:29,862 - INFO - Zookeeper started.
2024-10-10 20:03:29,862 - INFO - Starting Kafka broker...
2024-10-10 20:03:34,964 - INFO - Kafka broker started.
2024-10-10 20:03:34,964 - INFO - Creating Kafka topic 'sensor-data'...
2024-10-10 20:13:37,527 - INFO - Starting Zookeeper...
2024-10-10 20:13:47,534 - INFO - Zookeeper started.
2024-10-10 20:13:47,534 - INFO - Starting Kafka broker...
2024-10-10 20:13:57,544 - INFO - Kafka broker started.
2024-10-10 20:13:57,545 - INFO - Creating Kafka topic 'sensor-data'...
2024-10-10 20:14:58,878 - INFO - Kafka topic 'sensor-data' created.
2024-10-10 20:14:58,887 - INFO - <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2024-10-10 20:14:58,888 - INFO - Probing node bootstrap-0 broker version
2024-10-10 20:15:00,915 - ERROR - Failed to create Kafka producer: NoBrokersAvailable
2024-10-10 20:17:20,317 - INFO - Starting Zookeeper...
2024-10-10 20:17:35,324 - INFO - Zookeeper started.
2024-10-10 20:17:35,324 - INFO - Starting Kafka broker...
2024-10-10 20:17:58,899 - INFO - Starting Zookeeper...
2024-10-10 20:18:13,906 - INFO - Zookeeper started.
2024-10-10 20:18:13,906 - INFO - Starting Kafka broker...
2024-10-10 20:18:28,937 - INFO - Kafka broker started.
2024-10-10 20:18:28,937 - INFO - Creating Kafka topic 'sensor-data'...
2024-10-10 20:18:30,532 - INFO - Kafka topic 'sensor-data' created.
2024-10-10 20:18:30,538 - INFO - <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2024-10-10 20:18:30,538 - INFO - Probing node bootstrap-0 broker version
2024-10-10 20:18:30,539 - INFO - <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2024-10-10 20:18:30,646 - INFO - Broker version identified as 2.5.0
2024-10-10 20:18:30,646 - INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2024-10-10 20:18:30,647 - INFO - Kafka producer created.
2024-10-10 20:18:30,660 - INFO - Closing the Kafka producer with 0 secs timeout.
2024-10-10 20:18:30,661 - INFO - Proceeding to force close the producer since pending requests could not be completed within timeout 0.
2024-10-10 20:36:32,886 - INFO - Starting Zookeeper...
2024-10-10 20:36:47,892 - INFO - Zookeeper started.
2024-10-10 20:36:47,892 - INFO - Starting Kafka broker...
2024-10-10 20:37:02,905 - INFO - Kafka broker started.
2024-10-10 20:37:02,905 - INFO - Creating Kafka topic 'sensor-data'...
2024-10-10 20:37:04,418 - INFO - Kafka topic 'sensor-data' created.
2024-10-10 20:37:04,422 - INFO - <BrokerConnection node_id=bootstrap-0 host=127.0.0.1:9092 <connecting> [IPv4 ('127.0.0.1', 9092)]>: connecting to 127.0.0.1:9092 [('127.0.0.1', 9092) IPv4]
2024-10-10 20:37:04,423 - INFO - Probing node bootstrap-0 broker version
2024-10-10 20:37:04,423 - INFO - <BrokerConnection node_id=bootstrap-0 host=127.0.0.1:9092 <connecting> [IPv4 ('127.0.0.1', 9092)]>: Connection complete.
2024-10-10 20:37:04,544 - INFO - Broker version identified as 2.5.0
2024-10-10 20:37:04,544 - INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2024-10-10 20:37:04,547 - INFO - Kafka producer created.
2024-10-10 20:37:04,610 - INFO - <BrokerConnection node_id=0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2024-10-10 20:37:04,610 - INFO - <BrokerConnection node_id=0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2024-10-10 20:37:04,610 - INFO - <BrokerConnection node_id=bootstrap-0 host=127.0.0.1:9092 <connected> [IPv4 ('127.0.0.1', 9092)]>: Closing connection. 
2024-10-10 20:37:04,619 - INFO - Data sent to Kafka: {'UDI': 1, 'Product ID': 'L70598', 'Type': 'L', 'Air temperature [K]': 297.88995848924566, 'Process temperature [K]': 307.09420341218424, 'Rotational speed [rpm]': 1492.921945009958, 'Torque [Nm]': 20.369111039471758, 'Tool wear [min]': 240, 'Machine failure': 1, 'TWF': 1, 'HDF': 0, 'PWF': 1, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:06,433 - INFO - Data sent to Kafka: {'UDI': 18, 'Product ID': 'M31770', 'Type': 'M', 'Air temperature [K]': 296.4219096915074, 'Process temperature [K]': 306.97143636593705, 'Rotational speed [rpm]': 1546.345076870068, 'Torque [Nm]': 59.95996323318372, 'Tool wear [min]': 157, 'Machine failure': 1, 'TWF': 0, 'HDF': 0, 'PWF': 1, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:06,541 - INFO - Data sent to Kafka: {'UDI': 19, 'Product ID': 'L57498', 'Type': 'L', 'Air temperature [K]': 298.50398102679895, 'Process temperature [K]': 308.8950625362157, 'Rotational speed [rpm]': 1504.895092292748, 'Torque [Nm]': 41.70440487667487, 'Tool wear [min]': 155, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:06,650 - INFO - Data sent to Kafka: {'UDI': 20, 'Product ID': 'L71477', 'Type': 'L', 'Air temperature [K]': 296.4301229342558, 'Process temperature [K]': 306.22017015061465, 'Rotational speed [rpm]': 1540.892734089818, 'Torque [Nm]': 34.25547598315213, 'Tool wear [min]': 63, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:06,758 - INFO - Data sent to Kafka: {'UDI': 21, 'Product ID': 'M10244', 'Type': 'M', 'Air temperature [K]': 302.32656426558844, 'Process temperature [K]': 312.99841457276364, 'Rotational speed [rpm]': 1517.1917909265976, 'Torque [Nm]': 42.10470162360646, 'Tool wear [min]': 198, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:06,865 - INFO - Data sent to Kafka: {'UDI': 22, 'Product ID': 'L42788', 'Type': 'L', 'Air temperature [K]': 299.95052915839517, 'Process temperature [K]': 309.85492501182966, 'Rotational speed [rpm]': 1595.4235281985166, 'Torque [Nm]': 34.23641339860332, 'Tool wear [min]': 73, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:06,972 - INFO - Data sent to Kafka: {'UDI': 23, 'Product ID': 'L89453', 'Type': 'L', 'Air temperature [K]': 295.54331512010043, 'Process temperature [K]': 306.0720922790092, 'Rotational speed [rpm]': 1492.4517646838897, 'Torque [Nm]': 57.12521584688931, 'Tool wear [min]': 91, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:07,080 - INFO - Data sent to Kafka: {'UDI': 24, 'Product ID': 'L67737', 'Type': 'L', 'Air temperature [K]': 300.7514937634393, 'Process temperature [K]': 310.6256144360452, 'Rotational speed [rpm]': 1601.252063481031, 'Torque [Nm]': 30.089729868249705, 'Tool wear [min]': 98, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:07,188 - INFO - Data sent to Kafka: {'UDI': 25, 'Product ID': 'L56489', 'Type': 'L', 'Air temperature [K]': 298.92567147522334, 'Process temperature [K]': 309.14237346633286, 'Rotational speed [rpm]': 1422.4303351898773, 'Torque [Nm]': 34.77207829757333, 'Tool wear [min]': 129, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:07,295 - INFO - Data sent to Kafka: {'UDI': 26, 'Product ID': 'M81303', 'Type': 'M', 'Air temperature [K]': 297.03238828993335, 'Process temperature [K]': 307.6071112310086, 'Rotational speed [rpm]': 1428.1329620661147, 'Torque [Nm]': 25.077782706187207, 'Tool wear [min]': 142, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:07,402 - INFO - Data sent to Kafka: {'UDI': 27, 'Product ID': 'L38390', 'Type': 'L', 'Air temperature [K]': 303.3559316739374, 'Process temperature [K]': 312.95801910031935, 'Rotational speed [rpm]': 1637.6039395398193, 'Torque [Nm]': 37.04554825280115, 'Tool wear [min]': 206, 'Machine failure': 0, 'TWF': 1, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:07,509 - INFO - Data sent to Kafka: {'UDI': 28, 'Product ID': 'M20247', 'Type': 'M', 'Air temperature [K]': 300.2145717321932, 'Process temperature [K]': 308.980735145939, 'Rotational speed [rpm]': 1635.566865822729, 'Torque [Nm]': 38.25434212540657, 'Tool wear [min]': 215, 'Machine failure': 0, 'TWF': 1, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:07,616 - INFO - Data sent to Kafka: {'UDI': 29, 'Product ID': 'M79051', 'Type': 'M', 'Air temperature [K]': 299.4131371953734, 'Process temperature [K]': 309.6892162009215, 'Rotational speed [rpm]': 1557.3742142780832, 'Torque [Nm]': 51.95640663895099, 'Tool wear [min]': 182, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:07,723 - INFO - Data sent to Kafka: {'UDI': 30, 'Product ID': 'L69719', 'Type': 'L', 'Air temperature [K]': 299.201150438028, 'Process temperature [K]': 310.3905418166409, 'Rotational speed [rpm]': 1411.0892087140192, 'Torque [Nm]': 29.83268830124318, 'Tool wear [min]': 166, 'Machine failure': 1, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 1}
2024-10-10 20:37:07,826 - INFO - Data sent to Kafka: {'UDI': 31, 'Product ID': 'M44678', 'Type': 'M', 'Air temperature [K]': 296.97344106168447, 'Process temperature [K]': 307.2725920346419, 'Rotational speed [rpm]': 1403.0367564704243, 'Torque [Nm]': 44.836285079685815, 'Tool wear [min]': 155, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:07,933 - INFO - Data sent to Kafka: {'UDI': 32, 'Product ID': 'L97802', 'Type': 'L', 'Air temperature [K]': 297.39090220083176, 'Process temperature [K]': 307.70904451552815, 'Rotational speed [rpm]': 1632.806396236127, 'Torque [Nm]': 40.86727129317906, 'Tool wear [min]': 40, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:08,040 - INFO - Data sent to Kafka: {'UDI': 33, 'Product ID': 'L86286', 'Type': 'L', 'Air temperature [K]': 302.5698335697502, 'Process temperature [K]': 312.52765746325355, 'Rotational speed [rpm]': 1627.266492757816, 'Torque [Nm]': 21.074951278239155, 'Tool wear [min]': 196, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:08,148 - INFO - Data sent to Kafka: {'UDI': 34, 'Product ID': 'H39583', 'Type': 'H', 'Air temperature [K]': 299.0522342604286, 'Process temperature [K]': 309.79135291320176, 'Rotational speed [rpm]': 1493.6420642329874, 'Torque [Nm]': 32.74699300481095, 'Tool wear [min]': 151, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:08,254 - INFO - Data sent to Kafka: {'UDI': 35, 'Product ID': 'H18076', 'Type': 'H', 'Air temperature [K]': 300.04413540187375, 'Process temperature [K]': 309.8581999857358, 'Rotational speed [rpm]': 1734.1884926969853, 'Torque [Nm]': 32.3493810192986, 'Tool wear [min]': 75, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:08,358 - INFO - Data sent to Kafka: {'UDI': 36, 'Product ID': 'H28006', 'Type': 'H', 'Air temperature [K]': 295.91133904759783, 'Process temperature [K]': 305.457440266471, 'Rotational speed [rpm]': 1545.8900071946139, 'Torque [Nm]': 56.83039410409491, 'Tool wear [min]': 213, 'Machine failure': 1, 'TWF': 1, 'HDF': 0, 'PWF': 1, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:08,466 - INFO - Data sent to Kafka: {'UDI': 37, 'Product ID': 'L25051', 'Type': 'L', 'Air temperature [K]': 297.363815928409, 'Process temperature [K]': 308.4691141812839, 'Rotational speed [rpm]': 1389.280062596888, 'Torque [Nm]': 45.45726875651093, 'Tool wear [min]': 78, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:08,573 - INFO - Data sent to Kafka: {'UDI': 38, 'Product ID': 'L14314', 'Type': 'L', 'Air temperature [K]': 301.21962503974953, 'Process temperature [K]': 310.6890867214569, 'Rotational speed [rpm]': 1472.4368900332108, 'Torque [Nm]': 41.44670373541484, 'Tool wear [min]': 25, 'Machine failure': 0, 'TWF': 0, 'HDF': 0, 'PWF': 0, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:08,679 - INFO - Data sent to Kafka: {'UDI': 39, 'Product ID': 'M38670', 'Type': 'M', 'Air temperature [K]': 300.7554235202277, 'Process temperature [K]': 311.64489446667943, 'Rotational speed [rpm]': 1500.5470578005375, 'Torque [Nm]': 0.0, 'Tool wear [min]': 181, 'Machine failure': 1, 'TWF': 0, 'HDF': 0, 'PWF': 1, 'OSF': 0, 'RNF': 0}
2024-10-10 20:37:08,787 - INFO - Data sent to Kafka: {'UDI': 40, 'Product ID': 'L77551', 'Type': 'L', 'Air temperature [K]': 303.5067503974486, 'Process temperature [K]': 314.6126858594063, 'Rotational speed [rpm]': 1508.6398636749113, 'Torque [Nm]': 20.917305945212036, 'Tool wear [min]': 46, 'Machine failure': 1, 'TWF': 0, 'HDF': 0, 'PWF': 1, 'OSF': 0, 'RNF': 0}
